N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,target
-0.5929806005967675,-0.368750692925028,-0.446327041786277,-0.741688918535418,0.3116810736998394,-0.45295662285094523,-0.8118548113478506,0.06618435461776931,0.21989321981367765,0.6323720489033771,-0.25568570105479843,-0.7338902928276536,0
-0.5929806005967675,-0.2819247305858297,1.2809794244904793,-0.721871513091021,-1.3142016406519006,-0.5606250100903907,-0.47526590989655104,0.042547085111423126,0.9650726979258962,1.315111120599593,0.2247342568174283,-0.557886625258017,0
-0.02430669706470954,-0.2819247305858297,0.06940901212574029,-0.18680156609234275,1.1599677072746604,0.6990951206111209,-0.2746500083692863,0.05672944681523083,1.213465857296636,0.8305866181055044,-0.5374704840375468,-0.5226858917440897,0
-0.5154341592060323,-0.23165706817892545,2.574412702555539,-0.9993151893125596,-1.1728205350560972,-0.17301881602838712,0.5211264010221969,-0.047274539012692254,-1.1648986436781947,-0.9313206636911812,-0.7568930609503428,0.09332694474963839,1
0.7770065306395539,-0.350471542958881,-1.0521122479686464,-0.42461043142508925,0.806514943285152,-0.45295662285094523,-0.07180504126949648,0.009454907802538524,0.592482958869787,0.9186819821953388,0.44184712239430035,-0.2938811239035622,1
-0.5154341592060323,-0.23165706817892545,-3.0413798844864277,0.2095465427955681,0.9478960488809557,0.1392195069660046,4.377409841490728,-0.0992765319266538,-1.062436465437765,0.21391906947666442,-1.4359481937120482,0.6213379474585481,0
1.2681339927808768,-0.350471542958881,-1.4041225704800233,0.13027692101798594,0.24099052090193757,0.06385163589839285,0.19791189300604803,-0.08036671632157688,-0.08438840041547806,1.3811826436669685,-0.37579069052285524,-0.6634888257997991,1
1.0225702617102153,-0.12198216838204343,-0.446327041786277,1.002242760571388,1.4427299184662676,0.17152002313783826,-0.004933074093741636,0.03781963121015389,-0.6587975814603132,0.6543958899258357,2.85780517977098,-0.22347965687570748,1
0.13078618571676082,-0.3002038805519767,-0.9702493822683264,0.36808578635073247,0.6651338376893484,-0.16225197730444263,-0.08072130355959714,-0.0709118085190384,-0.2178997235772506,-0.6009630483543026,-0.41736549456949024,-0.874693226883363,0
0.22125703400595184,0.179623806059382,0.1512718778260605,0.32845097546194046,0.5237527320935448,0.17152002313783826,0.8688606303361224,-0.09454907802538459,1.8965470455661693,0.2579667515215816,2.0540256348693693,-0.4346840579592714,1
-0.5154341592060323,-0.2819247305858297,-1.0521122479686464,0.011372488351611799,-0.7486772182686866,0.44069099123645183,2.1929255804160683,-0.08509417022284611,-1.0344922350085566,1.0728488693525484,-0.8469718030513853,3.2085918607322066,0
0.22125703400595184,-0.3002038805519767,-0.8802002299979741,-0.3453408096475071,0.45306217929564296,-0.4098892679551671,-1.0169288440201656,-0.11345889363046151,-0.5283911727906749,-1.5920358943649384,-0.27878281441404,-0.6634888257997991,1
-0.02430669706470954,-0.18138940577202123,-1.4041225704800233,-0.22643637698113295,-0.8193677710665884,-0.1407182998565535,0.26478386018180305,0.009454907802538524,-0.03781468303346457,0.16987138743174723,2.0540256348693693,-0.2938811239035622,1
-0.3474168695261061,-0.3093434555350502,0.1512718778260605,1.557130113014465,1.301348812870464,-0.17301881602838712,-0.25904654936161015,-0.0661843546177692,-1.1214298407883154,-1.151559073915767,-1.12644687469821,0.4805350134028389,0
0.6994600892488188,-0.350471542958881,-0.020640140144611942,0.11045951557359084,0.9478960488809557,0.4083904750646182,1.234427384230249,-0.11345889363046151,-0.46318796845585586,0.0597521823194543,-0.07090879418086504,-0.8394924933694357,1
-0.4378877178152971,-0.2682153681112195,-0.5363761940566293,0.2293639482399632,0.7358243904872502,-0.4098892679551671,-0.5042437623393782,-0.047274539012692254,-0.1247522888132232,-0.6450107303992199,-0.21411089700816346,-0.71628992607069,0
0.867477378928745,-0.2682153681112195,-0.8802002299979741,-13.107749915838225,0.09960941530613472,0.3868567976167291,-0.8118548113478506,0.009454907802538524,-0.7333155292715349,-0.7551299355115128,-0.24644685571110175,-0.6634888257997991,1
-0.7609978902766937,-0.3915996303827117,0.33137018236676496,-0.741688918535418,0.3823716264977412,-0.24838668709599893,0.19791189300604803,-0.01418236170380763,1.0551152181977892,0.235942910499123,0.6012172045730678,-0.10027708957696185,0
0.22125703400595184,-0.17224983078894776,-0.446327041786277,0.5662598407946869,-0.04177169028966889,0.06385163589839285,0.7351166959846123,-0.018909815605076864,1.2662494036629182,-0.072390863815297,0.37024607098065104,-0.5226858917440897,1
1.1130411099994064,0.019681243855595817,-0.6264253463269814,1.4778604912368811,-0.4659150070770798,0.5914267333716753,0.19791189300604803,0.009454907802538524,-0.2551586974828615,0.30201443356649876,0.1300360920445378,-0.4698847914731987,2
1.436151282460803,-0.07171450597513919,-0.6264253463269814,-0.9794977838681644,-0.4659150070770798,0.06385163589839285,0.5322717288848224,-0.047274539012692254,-0.2862078424042039,-0.072390863815297,-0.5374704840375468,0.11092731150660207,1
1.5136977238515381,-0.2819247305858297,0.6751942183081098,0.5662598407946869,-0.8193677710665884,0.06385163589839285,0.5322717288848224,-0.11345889363046151,0.024283606809220353,2.28416012558777,1.7514534498633036,-0.15307818984785287,1
0.9450238203194802,-0.4510068677726895,-0.6264253463269814,-0.2660711878699249,-0.1124622430875707,0.14998634568994915,-0.3482091722626167,-0.11818634753173074,-0.43524373802664756,-1.6801312584547727,-0.2279691650237084,-0.9098939603972902,1
-0.6705270419875027,-0.44186729278961595,-0.6264253463269814,-0.22643637698113295,-0.1831527958854725,-0.3560550743354444,-0.40839394272079604,-0.07563926242030765,1.2972985485842603,1.1168965513974656,0.22704396815335284,-0.4698847914731987,0
-1.8983456973408095,-0.2819247305858297,0.5851450660377576,-0.14716675520355077,-0.9607488766623921,-0.29145404199177716,1.3681713185817586,-0.0709118085190384,-0.3265717308019491,0.5663005258360013,0.08153215399013007,-0.821892126612472,0
-0.3474168695261061,-0.2819247305858297,2.1405395143438417,-0.0678971334259686,0.3116810736998394,0.0530847971744483,3.664108858282676,0.16073343264315393,-1.1711084726624632,2.306183966610228,-1.1102788953467406,0.5157357469167663,0
-0.6059050074952234,-0.350471542958881,-0.8802002299979741,0.3086335700175454,1.2306582600725622,-0.29145404199177716,-1.0169288440201656,-0.056729446815230726,-0.37625036267609696,0.037728341296995704,0.000692257232784281,-0.9098939603972902,0
1.1130411099994064,-0.3413319679758075,0.6751942183081098,0.5662598407946869,0.9478960488809557,-0.09765094496077532,-0.7717316310423977,-0.12291380143299997,-0.12785720330535752,-0.4247723201746342,-0.25799541239072254,-0.71628992607069,1
-0.4378877178152971,2.0440971026063766,0.33137018236676496,0.051007299240403765,-0.7486772182686866,0.21458737803361635,-0.7940222867676493,-0.07563926242030765,-0.45697813947158733,-0.6670345714216784,-0.24644685571110175,-0.8570928601263993,0
0.4538963581781574,-0.240796643161999,1.4528914424611519,0.9626079496825979,0.5237527320935448,0.17152002313783826,0.8688606303361224,-0.00945490780253842,0.9340235530045539,0.16987138743174723,-0.9555282358398214,-0.5930873587719444,1
-1.4072182351994869,-0.2819247305858297,0.6751942183081098,0.2293639482399632,2.2203259992431867,-0.09765094496077532,-0.08072130355959714,0.12764125533426932,-1.177318301646732,1.0508250283300897,-0.8261844010280678,3.3141940612739886,0
-0.8385443316674289,-0.3184830305181237,-1.3140734182096712,-0.008444917092783303,0.45306217929564296,-0.3560550743354444,-1.061510155470669,-0.11818634753173074,-0.4041945931053052,-0.006319340747921472,-0.21180118567223916,-0.7866913930985446,0
1.2681339927808768,2.848379701116844,1.4528914424611519,-0.8209585403130001,1.0892771544767585,-0.2591535258199435,0.14218525369291896,-0.0709118085190384,-1.028282406024288,-1.4819166892526454,-0.5813549994201062,-0.4698847914731987,2
1.2681339927808768,-0.25907579312814594,-0.446327041786277,0.5662598407946869,-1.6676544046414095,0.17152002313783826,-0.7449828441720958,0.03781963121015389,-0.38246019166036543,1.0508250283300897,2.3958629125861464,-0.0650763560630345,1
-1.0065616213473552,-0.33219239299273395,1.7967154784024966,-0.6822367022022309,1.9375637880515795,-0.5606250100903907,0.8688606303361224,5.248528169043123e-17,1.0551152181977892,0.21391906947666442,-0.029333990134230083,-0.4698847914731987,0
-0.4378877178152971,-0.3596111179419545,-0.5363761940566293,-0.6029670804246487,0.17029996810403575,-0.45295662285094523,0.26478386018180305,-0.056729446815230726,1.6077899977976848,0.037728341296995704,1.7098786458166686,-0.2938811239035622,0
1.1905875513901416,-0.22251749319585198,1.2809794244904793,-0.42461043142508925,-1.3848921934498024,-0.24838668709599893,-0.5421378770723059,0.0330921773088847,-0.3389913887704861,0.16987138743174723,0.5550229778545847,-0.4346840579592714,1
0.867477378928745,-0.3184830305181237,-1.5760345884506959,0.24918135368435831,0.24099052090193757,-0.45295662285094523,-0.6090098442480607,-0.08036671632157688,0.04291309376202597,-0.09441470483775558,0.550403555182736,-0.18827892336178023,1
-0.5929806005967675,-0.3184830305181237,-0.27441502381560456,-0.9596803784237676,-1.2435110878539988,0.48375834613223,0.06193889308201321,-0.00945490780253842,0.0025492053642808352,0.852610459127963,1.3126082960377117,-0.4698847914731987,0
1.6817150135314642,-0.4190183553319322,1.0190182542494546,-0.6227844858690438,0.24099052090193757,-0.32375455816361076,0.5211264010221969,-0.18909815605076924,-1.0065480045793485,-1.6140597353873969,-1.9718012236464553,-0.2762807571465985,1
0.9450238203194802,-0.03058641855130842,-0.8802002299979741,-0.2660711878699249,0.7358243904872502,0.48375834613223,-0.47526590989655104,0.042547085111423126,0.13606052852605321,0.16987138743174723,1.0631594717579014,-0.10027708957696185,2
0.6219136478580836,-0.3596111179419545,-1.1421614002389988,-0.10753194431476058,1.0892771544767585,0.5914267333716753,-0.5421378770723059,-0.11345889363046151,0.38445368789679263,1.8216594641161399,0.5573326891905088,-0.557886625258017,1
0.4538963581781574,-0.4190183553319322,2.746324720526211,-0.028262322537178405,0.24099052090193757,-0.24838668709599893,0.3985277945333128,-0.0992765319266538,-0.618433693062568,0.8305866181055044,-0.3688615565150827,-0.10027708957696185,1
0.867477378928745,-0.1905289807550947,1.4528914424611519,0.7644338952386432,-1.1021299822581954,-0.5606250100903907,-0.9455987456993605,-0.0992765319266538,-0.2768930989278012,2.1960647614979356,0.1646817620834,0.14612804502052942,1
-0.02430669706470954,-0.3915996303827117,1.534754308161472,0.7644338952386432,0.09960941530613472,0.06385163589839285,0.06193889308201321,0.05672944681523083,1.027170987768581,1.1609442334423827,0.08846128799790243,-0.10027708957696185,0
0.13078618571676082,-0.13112174336511698,-0.5363761940566293,0.13027692101798594,1.301348812870464,-0.3560550743354444,-0.7449828441720958,-0.09454907802538459,-0.2768930989278012,2.548446217857273,-0.4958956799909119,-0.6282880922858717,0
0.9450238203194802,-0.2682153681112195,0.75705708400843,0.2095465427955681,1.1599677072746604,-0.5606250100903907,0.26478386018180305,-0.00945490780253842,1.2786690616314547,-0.2485815919949657,0.8830019875558165,-0.10027708957696185,1
0.053239744326025636,-0.368750692925028,1.2809794244904793,-0.028262322537178405,0.9478960488809557,0.48375834613223,-0.6781108769963409,-0.0992765319266538,0.11432612708111342,-0.689058412444137,-1.37589569897802,-0.22347965687570748,0
1.5136977238515381,-0.2682153681112195,1.7967154784024966,-0.22643637698113295,-0.1124622430875707,0.06385163589839285,-0.7449828441720958,-0.11345889363046151,-0.6774270684131186,-1.0194160277810156,1.247936378631835,-0.2938811239035622,1
-0.3474168695261061,-0.24993621814507247,-0.3644641760859568,-0.9596803784237676,-0.1124622430875707,0.06385163589839285,-0.8787267785236055,-0.1276412553342692,1.5177474775257913,2.0418978743407257,0.44646654506614863,-0.6634888257997991,0
1.2681339927808768,-0.2088081307212417,0.06940901212574029,0.7644338952386432,-0.39522445427917796,0.17152002313783826,0.19791189300604803,0.04727453901269236,1.0551152181977892,-1.2616782790280598,1.3126082960377117,-0.4346840579592714,1
0.22125703400595184,-0.23165706817892545,3.090148756467556,0.5662598407946869,-1.1728205350560972,-0.3560550743354444,-0.8118548113478506,-0.10873143972919228,-0.19616532213231094,-0.5569153663093857,0.700534792017807,-0.22347965687570748,1
-3.1132399457956605,-0.33219239299273395,-1.7479466064213682,-0.18680156609234275,-0.1124622430875707,0.21458737803361635,-1.061510155470669,-0.0709118085190384,-0.45387322497945304,-0.46882000221955134,-0.3018799277732818,-0.821892126612472,0
-0.8385443316674289,3.447021862508159,-0.3644641760859568,0.07082470468479887,-0.4659150070770798,0.06385163589839285,-0.13867700844525133,-0.08036671632157688,0.0025492053642808352,0.16987138743174723,-0.34576444315584093,0.14612804502052942,0
0.3763499167874222,-0.240796643161999,-1.0521122479686464,0.2095465427955681,0.5237527320935448,-0.03304991261710812,0.5322717288848224,-0.09454907802538459,1.6171047412740873,0.6323720489033771,0.6936056580100346,-0.4346840579592714,1
1.5912441652422733,-0.08085408095821274,-1.4859854361803437,1.1607820041265524,-0.1831527958854725,-0.17301881602838712,-0.19217458218585529,-0.11818634753173074,-1.1245347552804497,-1.4819166892526454,-1.694635863335555,1.1317485834104943,2
0.22125703400595184,-0.1905289807550947,-0.19255215811528437,-0.04807972798157351,1.3720393656683658,0.17152002313783826,-0.7449828441720958,0.080366716321577,1.6046850833055506,-0.3587007971072584,-0.5998326901074995,-0.2586803903896348,1
0.22125703400595184,-0.33219239299273395,-0.020640140144611942,0.16991173190677614,0.5237527320935448,-0.5606250100903907,0.5322717288848224,-0.0709118085190384,0.7415188544922308,2.0418978743407257,-0.5536384633890161,-0.2938811239035622,1
-1.0841080627380904,-0.3184830305181237,0.5032822003374374,-0.16698416064794763,0.3116810736998394,-0.1407182998565535,-0.004933074093741636,0.009454907802538524,0.15158510098672437,-0.20453390995004853,0.9684613069850105,-0.18827892336178023,0
-1.1616545041288255,-0.4327277178065425,-0.446327041786277,-0.3651582150919022,0.3116810736998394,0.14998634568994915,-0.3036278608121134,-0.0709118085190384,-0.5252862582985406,-0.2485815919949657,-0.15405840227413495,-0.71628992607069,0
0.3763499167874222,-0.3413319679758075,-1.232210552509351,0.13027692101798594,0.806514943285152,-0.24838668709599893,0.19791189300604803,0.080366716321577,1.561216280415671,-0.887272981646264,1.3934481927950573,-0.11787745633392552,1
1.2681339927808768,-0.2910643055689032,1.109067406519807,-0.8209585403130001,0.09960941530613472,-0.03304991261710812,-0.08072130355959714,-0.07563926242030765,-1.140059327741121,-1.1735829149382258,-1.4682841524149866,0.11092731150660207,1
1.0225702617102153,-0.350471542958881,-0.5363761940566293,-0.8209585403130001,0.17029996810403575,0.17152002313783826,-0.20554897562100638,-0.11818634753173074,0.021178692317086176,0.6764197309482943,-0.9555282358398214,-0.2938811239035622,1
0.7770065306395539,-0.07171450597513919,0.33137018236676496,-0.3453408096475071,2.1496354464452847,0.48375834613223,-0.6781108769963409,0.018909815605076995,1.0551152181977892,0.6103482078809185,-0.9555282358398214,0.040525844478747367,1
0.9450238203194802,-0.2682153681112195,-0.9702493822683264,0.8437035170162255,1.0185866016788567,-0.3560550743354444,0.19791189300604803,-0.03781963121015381,0.0025492053642808352,-0.38072463812971696,-1.0386778439330913,-0.15307818984785287,1
-2.2990023111929414,-0.24993621814507247,-0.27441502381560456,-0.6227844858690438,-0.1831527958854725,0.27918841037728365,0.19791189300604803,-0.0992765319266538,-0.00987045260425615,0.16987138743174723,0.6635794106430203,0.005325110964820013,0
-0.6705270419875027,-0.44186729278961595,-0.6264253463269814,0.7644338952386432,0.09960941530613472,0.27918841037728365,0.19791189300604803,-0.047274539012692254,0.11432612708111342,-0.5569153663093857,-0.4866568346472152,-0.18827892336178023,0
0.3763499167874222,-0.240796643161999,-1.0521122479686464,0.2095465427955681,0.5237527320935448,-0.1407182998565535,-0.20554897562100638,-0.03309217730888457,-0.17753583517950544,-0.689058412444137,-0.5005151026627601,-0.4698847914731987,1
0.298803475396687,-0.3596111179419545,-1.3140734182096712,-0.8209585403130001,-0.8900583238644902,0.48375834613223,-0.6781108769963409,0.004727453901269289,-0.3483061322468888,-0.16048622790513134,0.15775262807562762,-0.3994833244453441,1
0.7770065306395539,-0.4327277178065425,-1.4041225704800233,0.13027692101798594,0.09960941530613472,-0.011516235169219017,0.9000675483514744,-0.01418236170380763,-1.0748561234063017,0.4341574797012498,-1.352798585618778,1.1317485834104943,1
-0.5154341592060323,-0.33219239299273395,1.2809794244904793,-0.9794977838681644,-1.5969638518435076,-0.03304991261710812,-0.47526590989655104,-0.004727453901269184,0.49623060961362553,0.6764197309482943,1.4327132855057683,-0.10027708957696185,0
-0.19232398674463574,-0.3915996303827117,-1.8298094721216884,0.36808578635073247,-0.8193677710665884,0.06385163589839285,-0.47526590989655104,-0.00945490780253842,0.7384139400000963,1.2710634385546757,-0.1378904229226657,-0.4698847914731987,0
1.1905875513901416,-0.1905289807550947,1.886764630672849,-0.22643637698113295,0.806514943285152,-0.5606250100903907,-0.7449828441720958,-0.07563926242030765,1.027170987768581,0.6323720489033771,1.0654691830938254,0.040525844478747367,1
-1.9758921387315447,-0.3093434555350502,-0.10250300584493215,-0.18680156609234275,-0.9607488766623921,0.5914267333716753,-0.8118548113478506,0.02363726950634623,0.021178692317086176,0.235942910499123,-0.022404856126457314,-0.3994833244453441,0
-0.19232398674463574,-0.3596111179419545,0.6751942183081098,-0.42461043142508925,-1.6676544046414095,-0.45295662285094523,-0.13867700844525133,-0.11345889363046151,-0.8637219379411731,0.6764197309482943,0.22704396815335284,-0.557886625258017,0
0.13078618571676082,-0.2910643055689032,-0.446327041786277,0.2095465427955681,-0.2538433486833743,-0.03304991261710812,-0.8787267785236055,0.03781963121015389,1.2041511138202328,1.9978501922958085,0.20394685479411082,-0.2938811239035622,0
-0.5929806005967675,-0.33219239299273395,-0.3644641760859568,-0.702054107646626,-1.0314394294602935,-0.24838668709599893,0.26478386018180305,-0.08036671632157688,0.15158510098672437,0.01570450027453712,-0.5374704840375468,0.18132877853445659,0
0.867477378928745,3.145415888066733,-0.10250300584493215,-0.20661897153673786,1.7961826824557765,0.06385163589839285,-0.004933074093741636,0.009454907802538524,1.0830594486269975,0.9186819821953388,0.7883038227829255,-0.5930873587719444,2
-0.8385443316674289,-0.2819247305858297,-1.3140734182096712,0.189729137351173,0.24099052090193757,0.27918841037728365,-0.749440975317146,-0.10873143972919228,-0.491132198885064,-0.5128676842644685,-0.18870407231299755,-0.7514906595846172,0
-0.02430669706470954,-0.2819247305858297,0.5032822003374374,0.13027692101798594,1.3720393656683658,0.2253542167575609,0.14218525369291896,-0.08036671632157688,-0.987918517626543,1.3811826436669685,-1.3805151216498681,0.005325110964820013,0
-1.0065616213473552,-0.350471542958881,0.8471062362787822,1.557130113014465,-0.7486772182686866,-0.4314229454030562,-0.7717316310423977,-0.056729446815230726,-1.2114723610602085,-1.349773643117894,-1.2072867714555555,2.7157815915372234,0
0.298803475396687,-0.38246005539963823,1.6248034604318242,-1.0191325947569547,-1.0314394294602935,0.06385163589839285,-0.20554897562100638,0.009454907802538524,-0.6215386075547021,0.037728341296995704,0.1300360920445378,-0.11787745633392552,1
-0.4378877178152971,-0.3184830305181237,-1.5760345884506959,0.2293639482399632,-0.2538433486833743,-0.03304991261710812,0.19791189300604803,-0.047274539012692254,-0.29241767138847236,1.8216594641161399,0.22704396815335284,-0.4698847914731987,0
-1.0841080627380904,-0.3093434555350502,0.06940901212574029,-0.741688918535418,-1.6676544046414095,0.27918841037728365,-0.47526590989655104,0.0330921773088847,1.6698882876403693,0.01570450027453712,-0.8515912257232338,-0.18827892336178023,0
-1.4072182351994869,-0.38246005539963823,-1.232210552509351,-0.22643637698113295,-0.9607488766623921,0.27918841037728365,-0.6781108769963409,-0.0992765319266538,0.21989321981367765,-0.20453390995004853,1.0169652450394182,-0.5226858917440897,0
0.053239744326025636,-0.350471542958881,-0.8802002299979741,0.16991173190677614,-1.3142016406519006,0.27918841037728365,-0.7449828441720958,-0.004727453901269184,0.2726767661799598,-0.689058412444137,-0.6044521127793477,-0.5930873587719444,0
0.4538963581781574,-0.23165706817892545,0.5851450660377576,-0.028262322537178405,0.7358243904872502,-0.24838668709599893,-0.5421378770723059,-0.047274539012692254,-0.6494828379839105,0.16987138743174723,0.7883038227829255,-0.4346840579592714,1
-2.5445660422636025,-0.2819247305858297,-0.19255215811528437,-0.3057059987587151,-1.455582746247704,0.2253542167575609,0.9000675483514744,-0.028364723407615335,-1.10280035383551,-0.11643854586021417,-1.489071554438304,1.2901518842231674,1
0.053239744326025636,-0.44186729278961595,-0.446327041786277,-0.22643637698113295,-0.04177169028966889,-0.03304991261710812,-0.07180504126949648,-0.004727453901269184,0.0025492053642808352,0.08177602334191288,1.1255216778278538,-0.32908185741748947,0
-0.4378877178152971,-0.2819247305858297,-0.446327041786277,-0.325523404203112,0.8772054960830539,0.27918841037728365,-0.2813372050868619,-0.10873143972919228,-0.5780698046648228,-1.0194160277810156,-0.04781168082162344,-0.610687725528908,0
-2.221455869802206,-0.2910643055689032,-1.4041225704800233,0.189729137351173,-0.2538433486833743,-0.09765094496077532,-0.749440975317146,-0.11345889363046151,-0.2520537829907272,-0.8432252996013468,-0.4381528965928077,-0.71628992607069,0
1.5912441652422733,-0.3413319679758075,0.24132103009641273,-0.028262322537178405,0.09960941530613472,0.11768582951811549,-0.1030119592848489,-0.056729446815230726,-1.0562266364534962,-1.2396544380056012,-1.733900956046266,1.3429529844940584,1
1.6817150135314642,-0.350471542958881,-1.4041225704800233,-0.008444917092783303,2.1496354464452847,-0.38835559050727797,-0.7940222867676493,-0.11345889363046151,-0.15890634822669997,0.30201443356649876,-0.18639436097707343,-0.8042917598555083,1
0.4538963581781574,-0.2088081307212417,-0.8802002299979741,-0.6227844858690438,-0.1831527958854725,-0.5067908164706679,-0.7271503195918945,-0.11818634753173074,-0.11543754533682052,-0.6450107303992199,-0.23258858769555682,-0.8570928601263993,1
1.7592614549221994,-0.021446843568234952,1.7967154784024966,0.5662598407946869,-0.9607488766623921,-0.0007493964452744652,-0.1030119592848489,-0.056729446815230726,-1.0810659523905701,-1.5920358943649384,-1.4636647297431382,1.2725515174662037,2
-0.5154341592060323,-0.3184830305181237,0.41323304806708516,0.36808578635073247,1.2306582600725622,-0.1407182998565535,-0.9455987456993605,-0.061456900716499965,0.1298506995417846,2.2401124435428525,1.0100361110316454,0.14612804502052942,0
0.867477378928745,2.1446324274201847,-1.1421614002389988,-0.325523404203112,-0.8900583238644902,0.27918841037728365,-0.5421378770723059,0.0330921773088847,-0.31104715834127783,0.16987138743174723,1.2410072446240623,0.005325110964820013,1
0.9450238203194802,-0.3184830305181237,-0.5363761940566293,-0.10753194431476058,1.0892771544767585,0.48375834613223,0.12881086025776825,-0.1276412553342692,1.6077899977976848,-0.3587007971072584,0.1554429167397035,-0.15307818984785287,1
0.867477378928745,-0.2910643055689032,-0.3644641760859568,-0.22643637698113295,0.3116810736998394,0.1392195069660046,3.6418182025574244,-0.061456900716499965,-1.10280035383551,0.6764197309482943,-1.3597277196265507,2.856584525592933,1
1.2681339927808768,3.7486278369495842,-0.6264253463269814,-0.28588859331432004,0.5237527320935448,-0.45295662285094523,-0.47526590989655104,-0.004727453901269184,0.9029744080832113,-0.7551299355115128,-0.5374704840375468,-0.4346840579592714,2
-0.11477754535390057,-0.33219239299273395,-0.446327041786277,-0.008444917092783303,0.24099052090193757,-0.5606250100903907,-0.47526590989655104,-0.052001992913961494,0.9029744080832113,1.35915880264451,-0.003927165439063956,0.2517302455623113,0
1.436151282460803,-0.19966855573816825,0.8471062362787822,0.5662598407946869,-1.5969638518435076,-0.3560550743354444,0.5322717288848224,-0.07563926242030765,-0.5066567713457353,-0.9533445047136399,0.508828751136101,-0.2938811239035622,1
0.4538963581781574,-0.2819247305858297,-0.27441502381560456,-0.22643637698113295,1.5134204712641695,-0.011516235169219017,-1.1283821226464237,-0.052001992913961494,-1.0562266364534962,1.0728488693525484,-1.364347142298399,0.6213379474585481,1
0.4538963581781574,0.05166975629635304,0.8471062362787822,3.9352187663419267,-0.8900583238644902,-0.45295662285094523,-0.5421378770723059,0.0520019929139616,0.4838109516450885,0.2799905925440402,-0.25568570105479843,-0.4346840579592714,1
-0.19232398674463574,-0.3093434555350502,0.41323304806708516,-0.2660711878699249,-0.8193677710665884,-0.19455249347627623,-0.08072130355959714,-0.0709118085190384,-0.2768930989278012,-0.44679616119709276,-0.06397966017309269,-0.7338902928276536,0
-1.0065616213473552,-0.2819247305858297,0.5851450660377576,-0.9596803784237676,-1.3142016406519006,0.06385163589839285,-0.5421378770723059,0.0520019929139616,0.9557579544494934,-0.20453390995004853,-1.0987303386671197,-0.4346840579592714,0
